"Area","gradstudents_per_faculty","funded_per_faculty","unfunded_per_faculty","tt_headcount","UniquePeople","Productivity","ProductivityWithDeptCollabs","ProductivityWithoutDeptCollabs","ProductivityFirstAuthor","ProductivityLastAuthor","WindowedGroupSize","WindowedGroupSize4","YearGroupSize","YearsSinceDegree","CumulativeGroupSize","uniform_percentile","ft_funded","Umbrella","FundedRatioQuartile","NumFundedQuartile","PrestigeSegment","FundedRatioTopHalf","ProductivityMedian","ProductivityWithDeptCollabsMedian","ProductivityWithoutDeptCollabsMedian","ProductivityFirstAuthorMedian","ProductivityLastAuthorMedian","YearGroupSizeMedian","YearsSinceDegreeMedian","CumulativeGroupSizeMedian","WindowedGroupSizeMedian","WindowedGroupSize4Median","ProductivityVariance","ProductivityWithDeptCollabsVariance","ProductivityWithoutDeptCollabsVariance","YearGroupSizeVariance","ProductivitySD","YearGroupSizeSD","CONTROL","AreaHasCollabNorm","log_funded_per_faculty_p1","log_unfunded_per_faculty_p1","pi_tritile","pi_decile","uniform_percentile100","scale_log_funded_per_faculty_p1","scale_log_unfunded_per_faculty_p1","scale_uniform_percentile100","log_tt_headcount","scale_tt_headcount"
"Psychological Sciences",2.44444444444444,0.333333333333333,2.11111111111111,27,11,0.770021645021645,0.305194805194805,0.46482683982684,0.30050505050505,0.373556998556999,1.87878787878788,2.31421356421356,0.954365079365079,14.7272727272727,3.90909090909091,0.0526315789473684,9,"Social Sciences",0,1,1,"False",0.5,0.25,0.142857142857143,0.125,0.125,0.625,14,3,1.5,2,0.840081297670583,0.0845315398886827,0.586652880849309,1.07018691735954,0.916559489433492,1.03449838924937,1,TRUE,0.415037499278844,1.63742992061529,1,1,5.26315789473684,-0.724437421599021,0.142964757533974,-1.73236680633027,4.75488750216347,0.723482962288675
"Political Science",4.54545454545455,0.409090909090909,4.13636363636364,22,26,0.99000892270123,0.178139381985536,0.811869540715695,0.689034469803701,0.538306565229642,1.32493190570114,1.58306213017751,0.710040386963464,20.1923076923077,2.65384615384615,0.604938271604938,9,"Social Sciences",1,1,7,"False",0.645833333333333,0.1,0.535714285714286,0.414285714285714,0.375,0.6125,19,2,1.21538461538462,1.39230769230769,1.13575968867967,0.0853764766207567,1.10224813970194,0.342011357020092,1.06572026755602,0.584817370655226,0,FALSE,0.494764691749578,2.36074734377789,2,7,60.4938271604938,-0.646401956607733,0.828341631564439,0.396535561774367,4.4594316186373,0.417516577159516
"Mathematical Sciences",3.44,1.08,2.36,25,53,1.59615672587371,0.457698067132029,1.13845865874168,0.469257838597461,0.64570115419172,2.49926451954754,2.9472412283733,1.2850392793789,23.2075471698113,4.94339622641509,0.688442211055276,27,"Formal Sciences",2,3,7,"True",1.125,0.285714285714286,0.777777777777778,0.285714285714286,0.333333333333333,1,21,3,1.85714285714286,2,2.12628335527828,0.363887742697094,1.27032215644963,1.14547392875335,1.45817809449953,1.07026815740419,0,FALSE,1.05658352836637,1.74846123300404,3,8,68.8442211055276,-0.0965043269834516,0.248172086111472,0.718406972722685,4.64385618977472,0.608501839278744
"Chemical Sciences",11.3913043478261,7.08695652173913,4.30434782608696,23,47,3.82435832489024,3.03585781830463,0.788500506585613,0.15450861195542,1.98309692671395,12.8845660249916,15.1892097264438,6.410494765282,23.7659574468085,30.0425531914894,0.843601895734597,163,"Natural Sciences",3,3,9,"True",3.16666666666667,2.33333333333333,0.5,0,1.6,5.5,22,24,9.5,11.6666666666667,12.9549810114884,10.5918164033867,0.921804518232071,39.2220038163191,3.59930285075991,6.26274730580111,0,TRUE,3.01559685505102,2.40717538150587,3,9,84.3601895734597,1.82094078972604,0.872334355016671,1.31648015296744,4.52356195605701,0.483928277218573
"Geography",2.5,0.857142857142857,1.64285714285714,14,15,1.15,0.562698412698413,0.587301587301587,0.226190476190476,0.511111111111111,2.5334126984127,2.97031746031746,1.27007936507937,16.7333333333333,4.26666666666667,0.607142857142857,12,"Social Sciences",2,2,7,"True",1,0.25,0,0.125,0.25,0.875,13,6,3,3.125,1.57565597667638,0.565267992117482,0.712492238959076,1.51796158622179,1.25525135995799,1.2320558372987,0,FALSE,0.893084796083488,1.40209844357135,2,7,60.7142857142857,-0.256533787494857,-0.0800227538025178,0.405033281310919,3.8073549220576,-0.257756994306797
"Biological Sciences",2.34210526315789,1.44736842105263,0.894736842105263,38,112,2.20794327200577,1.27225346578025,0.93568980622552,0.214951491960421,0.800689290867862,8.15617623943517,9.5335694315605,4.27283743042672,21.7321428571429,16.2142857142857,0.472222222222222,55,"Natural Sciences",2,3,5,"True",1.5,0.828571428571429,0.5,0,0.414285714285714,2.88888888888889,18.5,11,5.45,7,5.44792640245545,2.19389801078734,1.38756350124637,20.6130015454455,2.33407934793474,4.5401543526014,0,TRUE,1.29123129766445,0.921997487998727,2,5,47.2222222222222,0.133164462533569,-0.534940721505657,-0.11502715432607,5.24792751344359,1.23406230217193
"Physical Sciences",0.420289855072464,0.304347826086956,0.115942028985507,69,14,1.33577612863327,0.855122655122655,0.480653473510616,0.16948051948052,0.272686044114616,15.2560606060606,20.4652958152958,6.36722840651412,17.8571428571429,33.7142857142857,0.626373626373626,21,"Natural Sciences",0,1,7,"False",0.95,0.738888888888889,0.05,0,0.0714285714285714,2.9,19,24,7.33333333333333,17.7,2.11385199525274,0.653678936103179,0.664851532832362,49.8365587724594,1.45390921148906,7.05950131188169,0,TRUE,0.383328639551506,0.158262083916732,2,7,62.6373626373626,-0.755473452550126,-1.25861551084976,0.479159542498997,6.10852445677817,2.12527398718806
"Health",1.85106382978723,1,0.851063829787234,47,24,2.04955357142857,1.40421626984127,0.645337301587302,0.260962301587302,0.92827380952381,6.90128968253968,8.07872023809524,3.68521825396825,24.6666666666667,17.125,0.533333333333333,47,"Medicine and Health",3,3,6,"True",1.9,1.38095238095238,0.5,0,0.619047619047619,3.92857142857143,24,14.5,6.14285714285714,7.21428571428571,2.32789174954402,1.30134033066729,0.393033362499589,6.27512322743107,1.52574301556455,2.50501960619694,0,TRUE,1,0.888354644171091,2,6,53.3333333333333,-0.151887212170812,-0.566818879555911,0.120529631227154,5.55458885167764,1.55163276311025
"Economics",1.13953488372093,0.441860465116279,0.697674418604651,43,45,1.23469135802469,0.454223985890653,0.780467372134039,0.442116402116402,0.452037037037037,2.15920634920635,2.35783068783069,1.30018518518519,24.2888888888889,4.24444444444444,0.428571428571429,19,"Social Sciences",1,2,5,"False",1,0.25,0.6,0.285714285714286,0.285714285714286,1,27,3,1.6,1.71428571428571,1.0635741734872,0.34214161280861,0.635745442584067,1.33360798031334,1.03129732545334,1.15481945788653,0,FALSE,0.527931555684777,0.763559804177919,2,4,42.8571428571429,-0.613938858770241,-0.685067790187261,-0.283282001149802,5.4262647547021,1.41874368468683
"Anthropology",5.35294117647059,0.705882352941177,4.64705882352941,17,29,1.11933124346917,0.270435885953127,0.848895357516047,0.385771508185301,0.499150370702095,2.17205553067622,2.58160297556849,1.11585311240484,23.2413793103448,5.03448275862069,0.681159420289855,12,"Social Sciences",2,2,7,"True",0.875,0.2,0.666666666666667,0.25,0.333333333333333,0.8,24,4,1.5,1.625,0.919689128314923,0.135133134584192,0.522068799988372,0.910720587838121,0.959004237902483,0.954316817329613,0,FALSE,0.770518153877233,2.49749965947082,3,8,68.1159420289855,-0.376499693989017,0.95792080613518,0.690334978098986,4.08746284125034,0.0323154403951519
"Mathematical Sciences",7.22222222222222,1.44444444444444,5.77777777777778,9,16,1.57700892857143,0.488368055555556,1.08864087301587,0.349652777777778,0.519494047619048,2.49350198412698,2.88482142857143,1.38710317460317,18.375,5.125,0.537735849056604,13,"Formal Sciences",3,2,6,"True",1.47222222222222,0.444444444444444,1,0.261111111111111,0.472222222222222,1.26111111111111,14,4.5,2.53472222222222,2.78888888888889,0.659631151187327,0.150512570730453,0.372046398652053,0.507680797010162,0.812176797986329,0.712517225763814,0,FALSE,1.28950661719498,2.76081233612057,2,6,53.7735849056604,0.131476377976406,1.20742180450148,0.137499416807318,3.16992500144231,-0.91786274768081
"Psychological Sciences",0.805555555555556,0.361111111111111,0.444444444444444,36,35,3.50078849721707,2.16379303236446,1.33699546485261,0.859845392702535,1.02545866831581,7.27378581735725,8.07150793650794,4.06308390022676,21.1142857142857,15.5428571428571,0.75,13,"Social Sciences",0,1,8,"False",2.83333333333333,1.28571428571429,0.833333333333333,0.4,0.428571428571429,3.85714285714286,22,14,5.85714285714286,5.85714285714286,14.4958155333715,9.35301203806766,3.11558563319508,10.6713157715467,3.80733706589941,3.26669799209335,0,TRUE,0.444784842672896,0.53051471669878,3,8,75,-0.695321285660051,-0.905888841153019,0.955685507279496,5.16992500144231,1.15328494095242
"Sociology",1.8125,0.25,1.5625,16,16,1.62893894300144,0.582248827561328,1.04669011544012,0.445907738095238,0.774535533910534,2.04677579365079,2.26139971139971,1.33969381313131,18.1875,2.375,0.682119205298013,4,"Social Sciences",1,0,7,"False",1,0.211111111111111,0.634920634920635,0.354166666666667,0.472222222222222,0.857142857142857,17,1,1.38095238095238,1.43650793650794,3.19927876115979,0.729887698094938,1.23500197250107,1.3528736745103,1.78865277825513,1.16313097908632,0,FALSE,0.321928094887362,1.35755200461808,3,8,68.2119205298013,-0.815571141997093,-0.122232574969942,0.694034532357341,4,-0.0582587903533156
"Political Science",3.78571428571429,0,3.78571428571429,14,26,1.37176434676435,0.274984737484738,1.09677960927961,0.781288156288156,0.57039072039072,1.66196581196581,1.84082722832723,0.950228937728938,15.1153846153846,2.73076923076923,0.561728395061728,0,"Social Sciences",0,0,6,"False",1.40972222222222,0.183333333333333,0.944444444444444,0.732142857142857,0.472222222222222,0.9,10,2.5,1.41428571428571,1.53571428571429,1.17361200166676,0.0793730597224645,0.97981166952536,0.429418936420722,1.08333374435894,0.655300645826572,0,FALSE,0,2.25873426840017,2,6,56.1728395061728,-1.13066826005398,0.73167950167005,0.229980258857946,3.8073549220576,-0.257756994306797
"Engineering",12.1666666666667,8.33333333333333,3.83333333333333,6,29,2.79389709906951,1.58515325670498,1.20874384236453,0.148084291187739,1.23643951833607,5.20871647509579,5.78969622331691,2.97452107279693,20.1724137931034,8.13793103448276,0.552147239263804,50,"Engineering",3,2,6,"True",1.25,0.625,0.375,0,0.5,1.66666666666667,16,7,3.66666666666667,4.4,22.8196014695789,6.16011809736666,7.44955546650333,7.82765821702244,4.7769866516015,2.79779524215451,0,TRUE,3.22239242133645,2.27301849440642,2,6,55.2147239263804,2.02334837079248,0.745214469658657,0.193049065485593,2.58496250072116,-1.52363461333368
"Geography",1,0.722222222222222,0.277777777777778,18,10,2.43916666666667,1.22,1.21916666666667,0.548333333333333,0.5875,3.4625,3.98,2.00416666666667,15.7,5.9,0.55952380952381,13,"Social Sciences",2,2,6,"True",0.875,0.5,0.375,0.125,0.3125,1.41666666666667,14.5,5,2.5625,3.3125,16.9666365740741,3.07883024691358,6.62038657407408,3.7231674382716,4.11905772890768,1.92955109760576,0,FALSE,0.784271308944563,0.3536369546147,2,6,55.952380952381,-0.363038366460516,-1.07348874097658,0.221482539321393,4.16992500144231,0.117711096635806
"Physical Sciences",1.04347826086957,0.347826086956522,0.695652173913043,23,10,1.83035714285714,1.02916666666667,0.801190476190476,0.260119047619048,0.78952380952381,5.53,6.58571428571429,2.93392857142857,18.6,11.9,0.119402985074627,8,"Natural Sciences",0,0,2,"False",1.225,1,0.214285714285714,0.0714285714285714,0.526785714285714,3.02857142857143,19,9,5.07142857142857,5.35714285714286,3.45420138888889,0.781355583900227,1.83457105064248,5.67796839569161,1.85854819385694,2.38284879832767,0,TRUE,0.430634354329862,0.761840262805235,1,1,11.9402985074627,-0.709171515468504,-0.686697135552153,-1.47499204242508,4.52356195605701,0.483928277218573
"Computational Sciences",2,1.05555555555556,0.944444444444444,18,10,1.17666666666667,0.732698412698413,0.443968253968254,0.0611111111111111,0.175396825396825,4.11031746031746,4.93301587301587,2.11365079365079,20.5,9.8,0.183673469387755,19,"Formal Sciences",1,1,2,"False",1.08333333333333,0.420634920634921,0.414285714285714,0,0.0714285714285714,1.88888888888889,21,8.5,3.27777777777778,3.83333333333333,1.06219929453263,0.645010050110579,0.17617314744828,2.91757800733462,1.03063053250553,1.7080919200484,0,TRUE,1.03952836418664,0.959358015502654,1,2,18.3673469387755,-0.113197598451107,-0.499539885395817,-1.22725724566736,4.16992500144231,0.117711096635806
"Engineering",0.803921568627451,0.470588235294118,0.333333333333333,51,37,1.30686985686986,0.845941070941071,0.460928785928786,0.202520377520378,0.236143286143286,3.79023634023634,4.51458893958894,1.78650793650794,23.1081081081081,8.40540540540541,0.165644171779141,24,"Engineering",0,1,2,"False",1,0.545454545454545,0.285714285714286,0,0,1.5,26,6,3.5,3.85714285714286,2.09414607408956,1.3351477092281,0.381424062478957,2.7859336244786,1.4471164687369,1.66911162732712,0,TRUE,0.556393348524385,0.415037499278844,1,2,16.5644171779141,-0.586080995350056,-1.01530887136736,-1.2967523556932,5.6724253419715,1.67366115036464
"Chemical Sciences",3.77777777777778,1.88888888888889,1.88888888888889,9,9,3.90899470899471,3.14171075837743,0.767283950617284,0.128571428571429,3.27835097001764,7.21252204585538,8.4136684303351,3.78862433862434,24,15.6666666666667,0.208530805687204,17,"Natural Sciences",2,1,3,"True",1.6,1.4,0.5,0,1.4,3.4,12,11,5,5.75,28.9484662383472,18.6999721452367,1.1907696803001,6.48816295036533,5.38037788992067,2.54718726252416,0,TRUE,1.53051471669878,1.53051471669878,1,2,20.8530805687204,0.36737053815706,0.0416576330266794,-1.13144301271278,3.16992500144231,-0.91786274768081
"Physical Sciences",3.88235294117647,1.82352941176471,2.05882352941176,17,21,1.1182917611489,0.698526077097506,0.419765684051398,0.152437641723356,0.455763416477702,14.1225056689342,15.9198979591837,8.87411186696901,20.8095238095238,36.9047619047619,0.631840796019901,31,"Natural Sciences",1,2,7,"False",0.285714285714286,0.142857142857143,0.142857142857143,0,0.142857142857143,1.14285714285714,20,10,3.4,3.875,2.51424206199235,1.61419995815787,0.648110081554668,294.030273225384,1.58563616948919,17.1473109619375,0,TRUE,1.49749965947082,1.61297687689075,3,7,63.18407960199,0.335056025847552,0.119794362169825,0.500233106447277,4.08746284125034,0.0323154403951519
"Computational Sciences",11.6,1.88,9.72,25,28,1.91418521954236,1.07500773036487,0.839177489177489,0.362407235621521,0.268684291898578,5.71832869511441,6.5369086270872,2.89335575139147,18,11.8214285714286,0.607142857142857,47,"Formal Sciences",2,2,7,"True",1.775,1,0.591666666666667,0,0.2,2.4047619047619,14,9.5,5.60119047619048,5.78571428571429,2.18126490366505,0.76907426662052,1.02447871919914,4.68884031542256,1.47691059433706,2.1653730199258,0,TRUE,1.52606881166759,3.42223300068305,2,7,60.7142857142857,0.363018970571841,1.83414862315724,0.405033281310919,4.64385618977472,0.608501839278744
"Political Science",2.79245283018868,0.358490566037736,2.43396226415094,53,9,0.814241622574956,0.0421075837742504,0.772134038800706,0.592504409171076,0.446516754850088,1.1429012345679,1.3505291005291,0.534303350970018,19.7777777777778,1.77777777777778,0.518518518518518,19,"Social Sciences",1,2,6,"False",0.6,0,0.6,0.5,0.5,0.5,15,1,1,1,0.305491325130875,0.00405267559698777,0.316703151682484,0.0442373752484533,0.552712696733914,0.210326829597304,0,FALSE,0.442004546879113,1.7798741856355,2,6,51.8518518518518,-0.698042586490515,0.277937318620988,0.0634249559415238,5.7279204545632,1.73113043745201
"Mathematical Sciences",9,0.538461538461538,8.46153846153846,13,52,1.93963993331739,0.540708683037214,1.39893125028017,0.76355636922555,0.87955722939337,1.99256491129077,2.17481384447135,1.24904699545427,17.2692307692308,3.55769230769231,0.703517587939699,7,"Formal Sciences",2,1,8,"True",1.52631578947368,0.182194616977226,1.02941176470588,0.396358543417367,0.533333333333333,1,12,2.5,1.62013729977117,1.72380952380952,2.7632153925387,0.520589724925508,1.9798754109813,0.873260277248786,1.66229221033448,0.934483963077369,0,FALSE,0.62148837674627,3.24207478719815,3,8,70.3517587939699,-0.522367215415055,1.66344034317511,0.77651600159374,3.70043971814109,-0.368475583042514
"Anthropology",7.33333333333333,2.5,4.83333333333333,6,12,0.839781746031746,0.09375,0.746031746031746,0.53531746031746,0.382638888888889,0.873511904761905,0.977678571428571,0.582043650793651,18.25,1.25,0.536231884057971,15,"Social Sciences",3,2,6,"True",0.732142857142857,0,0.669642857142857,0.473214285714286,0.154761904761905,0.4375,16,1,0.857142857142857,1,0.588072165103415,0.0423374368686869,0.401299302549303,0.27622331950457,0.766858634367127,0.525569519192818,0,FALSE,1.8073549220576,2.54432051622381,2,6,53.6231884057971,0.638336484454361,1.00228574386955,0.131702285087386,2.58496250072116,-1.52363461333368
"Biological Sciences",0.2,0.171428571428571,0.0285714285714286,35,60,1.5416323953824,0.997819865319865,0.54381253006253,0.166924603174603,0.576735209235209,6.16931457431457,7.44872594997595,2.96415945165945,20.9666666666667,13.05,0.797619047619048,6,"Natural Sciences",0,0,8,"False",1,0.666666666666667,0.285714285714286,0,0.316666666666667,2,20.5,7,4.27777777777778,4.61904761904762,2.47996297442528,1.36121006279752,0.459654124801099,9.29124523470628,1.57478981912676,3.04815439810819,0,TRUE,0.228268987673117,0.0406419844973458,3,9,79.7619047619048,-0.907242901100053,-1.37006602134726,1.13923624926902,5.12928301694497,1.11119716482585
"Economics",1.68421052631579,0.421052631578947,1.26315789473684,19,10,0.777380952380952,0.0333333333333333,0.744047619047619,0.203571428571429,0.463690476190476,0.945238095238095,1.06904761904762,0.531547619047619,26.3,1.3,0.856287425149701,8,"Social Sciences",1,1,9,"False",0.535714285714286,0,0.535714285714286,0.125,0.30952380952381,0.535714285714286,30,1,1,1,0.454902053413958,0.0111111111111111,0.498905580750819,0.10506464159738,0.674464271413956,0.324136763723863,0,FALSE,0.506959988719883,1.17833724125851,3,9,85.6287425149701,-0.634465431059892,-0.292046892112253,1.36537735803755,4.24792751344359,0.198488457855317
"Engineering",6,4.36363636363636,1.63636363636364,11,40,3.38153183621934,2.03856782106782,1.34296401515152,0.301259920634921,0.961223845598845,7.98979301948052,9.38357548701299,4.14697916666667,17.625,16.375,0.835294117647059,48,"Engineering",3,2,9,"True",2.58333333333333,1.76190476190476,0.78125,0.05,0.375,3.95,12,14.5,7.4375,8.8875,8.69960382858062,2.87732776755071,2.96930384894866,6.36577080241968,2.94950908264081,2.52304791916834,0,TRUE,2.42321143072454,1.39854937649027,3,9,83.5294117647059,1.24112516335306,-0.0833856598018136,1.28445727749015,3.4594316186373,-0.6180572671571
"Chemical Sciences",9.06666666666667,5.06666666666667,4,15,30,2.47013227513228,1.97690235690236,0.493229918229918,0.120609668109668,1.55742664742665,7.80386844636845,8.87642736892737,4.07071789321789,22.1666666666667,18.4,0.729857819905213,76,"Natural Sciences",3,2,8,"True",2.00892857142857,1.45,0.333333333333333,0,1.1625,3.46969696969697,20,17.5,7.0625,7.5375,4.00787162940953,3.02475756388634,0.251088850598168,9.7958061716108,2.00196694013901,3.12982526215295,0,TRUE,2.60090404459018,2.32192809488736,3,8,72.9857819905213,1.41504732615356,0.791558589147915,0.878046153144116,3.90689059560852,-0.154680454201032
"Geography",1.66666666666667,0.75,0.916666666666667,12,5,0.368571428571429,0.0285714285714286,0.34,0.12,0.08,0.571428571428571,0.571428571428571,0.471428571428571,17,0.4,0.821428571428571,9,"Social Sciences",2,1,9,"True",0.142857142857143,0,0,0,0,0.5,14,0,0.857142857142857,0.857142857142857,0.257795918367347,0.00408163265306122,0.278,0.218367346938775,0.507736071564102,0.467297920965604,0,FALSE,0.807354922057604,0.938599455335857,3,9,82.1428571428571,-0.340444563428804,-0.519209585890913,1.23101162026378,3.58496250072116,-0.488060769017063
